Geo,Year,PropUrbanSFDU,PropUrbanMFDU,PropUrbanGQDU,PropTownSFDU,PropTownMFDU,PropTownGQDU
511539004043,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004071,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004072,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004073,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004074,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004081,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004082,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004083,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004091,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004092,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004093,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004101,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004102,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539004103,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005042,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539005043,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539006011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539006012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539006021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539006022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539006023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007014,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007015,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539007025,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008014,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008033,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539008042,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009014,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009042,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009043,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009044,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009051,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009052,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539009053,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010051,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010052,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010091,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010092,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010093,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010094,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010101,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010102,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010103,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010111,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010112,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010113,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010121,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010122,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010131,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010132,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010141,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010142,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010151,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010152,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010161,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539010162,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539011024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012081,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012082,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012091,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012092,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012093,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012111,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012112,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012113,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012121,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012122,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012123,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012124,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012191,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012192,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012193,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012194,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539012211,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012212,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012213,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012214,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012221,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012222,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012231,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012232,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012233,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012241,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012242,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012243,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012251,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012252,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012253,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012261,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012262,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012263,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012271,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012272,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012273,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012281,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012282,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012283,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012284,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012291,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012292,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012301,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012302,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012303,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012311,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539012312,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012313,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012314,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012321,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012322,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012323,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012331,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012332,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012333,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012334,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012341,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012342,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012351,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012352,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012361,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012362,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012363,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012364,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012371,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539012372,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013033,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013042,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013051,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539013052,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539013061,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013062,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013063,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539013064,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014033,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014034,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014071,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014072,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014091,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014092,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014093,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539014094,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014095,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014096,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014097,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014098,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014111,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539014112,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014113,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014114,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014121,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014122,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014123,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014131,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014132,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014133,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014141,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014142,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014143,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014151,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014152,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014161,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539014162,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014163,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014171,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539014172,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539014181,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014182,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014183,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014191,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014201,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014202,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014211,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014212,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539014213,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015032,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539015033,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539015034,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015042,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015043,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015044,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015051,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015052,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015053,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015054,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015061,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015062,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015063,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015071,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015072,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015081,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015082,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015083,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015091,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539015092,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539015093,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539015101,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015102,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015103,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539015111,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539015112,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016022,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539016023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539016025,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017022,2045,0.00,0.00,0.00,1.00,1.00,1.00
511539017023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017042,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017043,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539017044,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539019001,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539019002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511539019003,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539019004,2045,1.00,1.00,1.00,0.00,0.00,0.00
511539801001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552101011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552101012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552101013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552101021,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552101022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552102011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552102012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552102013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552102021,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552102022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552102023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552103001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552103002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552103003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552103004,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552103005,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552104011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511552104012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552104013,2045,0.00,0.00,0.00,1.00,1.00,1.00
511552104021,2045,0.00,0.00,0.00,1.00,1.00,1.00
511552104022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552105001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552105002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552105003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552106001,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552106002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511552106003,2045,1.00,1.00,1.00,0.00,0.00,0.00
511552107001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511552107002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511552107003,2045,0.00,0.00,0.00,1.00,1.00,1.00
511559801001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511559802001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511579501001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511579501002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511579502001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511579502002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511579502003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511579502004,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590401001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590401002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590401003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590401004,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590402001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511590402002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610301001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610301002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610301003,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610302011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302012,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610302013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302051,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610302052,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610302061,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302062,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302071,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610302072,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610303001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610303002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610303003,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610305011,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610305021,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610306011,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610306012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610306013,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610306021,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610307011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610307012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610307013,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610307014,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610307021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610307022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610307023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610307024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308031,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308032,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610308041,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610309001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610309002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610309003,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610309004,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610309005,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610310001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610310002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610310003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511610311011,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610311012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610311013,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610311021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610311022,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610312011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610312012,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610312013,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610312021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610312022,2045,0.00,0.00,0.00,1.00,1.00,1.00
511610312023,2045,1.00,1.00,1.00,0.00,0.00,0.00
511610312024,2045,1.00,1.00,1.00,0.00,0.00,0.00
511639301011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639301012,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639301021,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639301022,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639301023,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639301024,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639302001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639302002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639302003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639303011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639303012,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639303021,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639303022,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639303023,2045,0.00,0.00,0.00,1.00,1.00,1.00
511639304001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639304002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639304003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511639304004,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650101001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650101002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650102001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650102002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650102003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650103011,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650103021,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650103022,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650103023,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650104001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650104002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650105001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650105002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650106001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650106002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650107001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650107002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650108011,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650108012,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650108021,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650108022,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650109001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650109002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650110001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650110002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650110003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650111001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650111002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650111003,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650112001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650112002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650112003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650114001,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650114002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650114003,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650114004,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650114005,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650115001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650115002,2045,1.00,1.00,1.00,0.00,0.00,0.00
511650115003,2045,1.00,1.00,1.00,0.00,0.00,0.00
511650115004,2045,1.00,1.00,1.00,0.00,0.00,0.00
511650116001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650116002,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650117001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650117002,2045,1.00,1.00,1.00,0.00,0.00,0.00
511650117003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650118011,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650118012,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650118021,2045,1.00,1.00,1.00,0.00,0.00,0.00
511650118022,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650118023,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650119001,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650119002,2045,0.00,0.00,0.00,1.00,1.00,1.00
511650119003,2045,0.00,0.00,0.00,0.30,1.00,1.00
511650120001,2045,0.00,0.00,0.00,0.30,1.00,1.00
